ID,Date Created,Action,Size,Symbol,Order Price,Type,Status,Fill Price,Fill/Cancelled Date
273,2020-09-04,SELL,100,IVV,347.4198110961914,LMT,FILLED,341.57000732421875,2020-09-15
274,2020-09-08,BUY,100,IVV,334.6300048828125,MKT,FILLED,334.6300048828125,2020-09-08
275,2020-09-08,SELL,100,IVV,337.97630493164064,LMT,FILLED,337.97630493164064,2020-09-10
276,2020-09-09,BUY,100,IVV,341.17999267578125,MKT,FILLED,341.17999267578125,2020-09-09
277,2020-09-09,SELL,100,IVV,344.59179260253904,LMT,FILLED,337.2900085449219,2020-09-17
278,2020-09-10,BUY,100,IVV,335.2200012207031,MKT,FILLED,335.2200012207031,2020-09-10
279,2020-09-10,SELL,100,IVV,338.5722012329102,LMT,FILLED,338.5722012329102,2020-09-14
280,2020-09-11,BUY,100,IVV,335.3800048828125,MKT,FILLED,335.3800048828125,2020-09-11
281,2020-09-11,SELL,100,IVV,338.73380493164063,LMT,FILLED,338.73380493164063,2020-09-14
282,2020-09-14,BUY,100,IVV,339.8399963378906,MKT,FILLED,339.8399963378906,2020-09-14
283,2020-09-14,SELL,100,IVV,343.2383963012695,LMT,FILLED,343.2383963012695,2020-09-15
284,2020-09-15,BUY,100,IVV,341.57000732421875,MKT,FILLED,341.57000732421875,2020-09-15
285,2020-09-15,SELL,100,IVV,344.98570739746094,LMT,FILLED,323.75,2020-09-23
286,2020-09-16,BUY,100,IVV,340.2099914550781,MKT,FILLED,340.2099914550781,2020-09-16
287,2020-09-16,SELL,100,IVV,343.6120913696289,LMT,FILLED,324.6000061035156,2020-09-24
288,2020-09-17,BUY,100,IVV,337.2900085449219,MKT,FILLED,337.2900085449219,2020-09-17
289,2020-09-17,SELL,100,IVV,340.6629086303711,LMT,FILLED,329.8800048828125,2020-09-25
290,2020-09-18,BUY,100,IVV,333.3399963378906,MKT,FILLED,333.3399963378906,2020-09-18
291,2020-09-18,SELL,100,IVV,336.6733963012695,LMT,FILLED,335.3599853515625,2020-09-28
292,2020-09-21,BUY,100,IVV,329.6300048828125,MKT,FILLED,329.6300048828125,2020-09-21
293,2020-09-21,SELL,100,IVV,332.92630493164063,LMT,FILLED,332.92630493164063,2020-09-22
294,2020-09-22,BUY,100,IVV,332.9700012207031,MKT,FILLED,332.9700012207031,2020-09-22
295,2020-09-22,SELL,100,IVV,336.29970123291014,LMT,FILLED,336.05999755859375,2020-09-30
296,2020-09-23,BUY,100,IVV,323.75,MKT,FILLED,323.75,2020-09-23
297,2020-09-23,SELL,100,IVV,326.9875,LMT,FILLED,326.9875,2020-09-24
298,2020-09-24,BUY,100,IVV,324.6000061035156,MKT,FILLED,324.6000061035156,2020-09-24
299,2020-09-24,SELL,100,IVV,327.8460061645508,LMT,FILLED,327.8460061645508,2020-09-25
300,2020-09-25,BUY,100,IVV,329.8800048828125,MKT,FILLED,329.8800048828125,2020-09-25
301,2020-09-25,SELL,100,IVV,333.1788049316406,LMT,FILLED,333.1788049316406,2020-09-29
302,2020-09-28,BUY,100,IVV,335.3599853515625,MKT,FILLED,335.3599853515625,2020-09-28
303,2020-09-28,SELL,100,IVV,338.7135852050781,LMT,FILLED,338.7135852050781,2020-09-30
304,2020-09-29,BUY,100,IVV,333.510009765625,MKT,FILLED,333.510009765625,2020-09-29
305,2020-09-29,SELL,100,IVV,336.84510986328127,LMT,FILLED,336.84510986328127,2020-09-30
306,2020-09-30,BUY,100,IVV,336.05999755859375,MKT,FILLED,336.05999755859375,2020-09-30
307,2020-09-30,SELL,100,IVV,339.4205975341797,LMT,FILLED,339.4205975341797,2020-10-01
308,2020-10-01,BUY,100,IVV,338.239990234375,MKT,FILLED,338.239990234375,2020-10-01
309,2020-10-01,SELL,100,IVV,341.62239013671876,LMT,FILLED,341.62239013671876,2020-10-06
310,2020-10-02,BUY,100,IVV,335.04998779296875,MKT,FILLED,335.04998779296875,2020-10-02
311,2020-10-02,SELL,100,IVV,338.4004876708984,LMT,FILLED,338.4004876708984,2020-10-05
312,2020-10-05,BUY,100,IVV,340.8999938964844,MKT,FILLED,340.8999938964844,2020-10-05
313,2020-10-05,SELL,100,IVV,344.3089938354492,LMT,FILLED,344.3089938354492,2020-10-08
314,2020-10-06,BUY,100,IVV,336.05999755859375,MKT,FILLED,336.05999755859375,2020-10-06
315,2020-10-06,SELL,100,IVV,339.4205975341797,LMT,FILLED,339.4205975341797,2020-10-07
316,2020-10-07,BUY,100,IVV,341.8999938964844,MKT,FILLED,341.8999938964844,2020-10-07
317,2020-10-07,SELL,100,IVV,345.31899383544925,LMT,FILLED,348.760009765625,2020-10-15
318,2020-10-08,BUY,100,IVV,344.9800109863281,MKT,FILLED,344.9800109863281,2020-10-08
319,2020-10-08,SELL,100,IVV,348.42981109619143,LMT,FILLED,348.42981109619143,2020-10-09
320,2020-10-09,BUY,100,IVV,348.010009765625,MKT,FILLED,348.010009765625,2020-10-09
321,2020-10-09,SELL,100,IVV,351.49010986328125,LMT,FILLED,351.49010986328125,2020-10-12
322,2020-10-12,BUY,100,IVV,353.69000244140625,MKT,FILLED,353.69000244140625,2020-10-12
323,2020-10-12,SELL,100,IVV,357.22690246582033,LMT,FILLED,344.57000732421875,2020-10-20
324,2020-10-13,BUY,100,IVV,351.3900146484375,MKT,FILLED,351.3900146484375,2020-10-13
325,2020-10-13,SELL,100,IVV,354.9039147949219,LMT,FILLED,343.8999938964844,2020-10-21
326,2020-10-14,BUY,100,IVV,349.19000244140625,MKT,FILLED,349.19000244140625,2020-10-14
327,2020-10-14,SELL,100,IVV,352.6819024658203,LMT,FILLED,345.8599853515625,2020-10-22
328,2020-10-15,BUY,100,IVV,348.760009765625,MKT,FILLED,348.760009765625,2020-10-15
329,2020-10-15,SELL,100,IVV,352.24760986328124,LMT,FILLED,346.9599914550781,2020-10-23
330,2020-10-16,BUY,100,IVV,348.45001220703125,MKT,FILLED,348.45001220703125,2020-10-16
331,2020-10-16,SELL,100,IVV,351.93451232910155,LMT,FILLED,340.5899963378906,2020-10-26
332,2020-10-19,BUY,100,IVV,343.2200012207031,MKT,FILLED,343.2200012207031,2020-10-19
333,2020-10-19,SELL,100,IVV,346.65220123291016,LMT,FILLED,346.65220123291016,2020-10-20
334,2020-10-20,BUY,100,IVV,344.57000732421875,MKT,FILLED,344.57000732421875,2020-10-20
335,2020-10-20,SELL,100,IVV,348.0157073974609,LMT,FILLED,327.8800048828125,2020-10-28
336,2020-10-21,BUY,100,IVV,343.8999938964844,MKT,FILLED,343.8999938964844,2020-10-21
337,2020-10-21,SELL,100,IVV,347.33899383544923,LMT,FILLED,331.1499938964844,2020-10-29
338,2020-10-22,BUY,100,IVV,345.8599853515625,MKT,FILLED,345.8599853515625,2020-10-22
339,2020-10-22,SELL,100,IVV,349.31858520507814,LMT,FILLED,327.6199951171875,2020-10-30
340,2020-10-23,BUY,100,IVV,346.9599914550781,MKT,FILLED,346.9599914550781,2020-10-23
341,2020-10-23,SELL,100,IVV,350.4295913696289,LMT,FILLED,331.3599853515625,2020-11-02
342,2020-10-26,BUY,100,IVV,340.5899963378906,MKT,FILLED,340.5899963378906,2020-10-26
343,2020-10-26,SELL,100,IVV,343.9958963012695,LMT,FILLED,337.2799987792969,2020-11-03
344,2020-10-27,BUY,100,IVV,339.42999267578125,MKT,FILLED,339.42999267578125,2020-10-27
345,2020-10-27,SELL,100,IVV,342.82429260253906,LMT,FILLED,344.7300109863281,2020-11-04
346,2020-10-28,BUY,100,IVV,327.8800048828125,MKT,FILLED,327.8800048828125,2020-10-28
347,2020-10-28,SELL,100,IVV,331.15880493164065,LMT,FILLED,331.15880493164065,2020-10-29
348,2020-10-29,BUY,100,IVV,331.1499938964844,MKT,FILLED,331.1499938964844,2020-10-29
349,2020-10-29,SELL,100,IVV,334.46149383544923,LMT,FILLED,334.46149383544923,2020-11-03
350,2020-10-30,BUY,100,IVV,327.6199951171875,MKT,FILLED,327.6199951171875,2020-10-30
351,2020-10-30,SELL,100,IVV,330.89619506835936,LMT,FILLED,330.89619506835936,2020-11-02
352,2020-11-02,BUY,100,IVV,331.3599853515625,MKT,FILLED,331.3599853515625,2020-11-02
353,2020-11-02,SELL,100,IVV,334.67358520507815,LMT,FILLED,334.67358520507815,2020-11-03
354,2020-11-03,BUY,100,IVV,337.2799987792969,MKT,FILLED,337.2799987792969,2020-11-03
355,2020-11-03,SELL,100,IVV,340.65279876708985,LMT,FILLED,357.92999267578125,2020-11-11
356,2020-11-04,BUY,100,IVV,344.7300109863281,MKT,FILLED,344.7300109863281,2020-11-04
357,2020-11-04,SELL,100,IVV,348.17731109619143,LMT,FILLED,354.5199890136719,2020-11-12
358,2020-11-05,BUY,100,IVV,351.4700012207031,MKT,FILLED,351.4700012207031,2020-11-05
359,2020-11-05,SELL,100,IVV,354.98470123291014,LMT,FILLED,354.98470123291014,2020-11-10
360,2020-11-06,BUY,100,IVV,351.44000244140625,MKT,FILLED,351.44000244140625,2020-11-06
361,2020-11-06,SELL,100,IVV,354.9544024658203,LMT,FILLED,354.9544024658203,2020-11-10
362,2020-11-09,BUY,100,IVV,355.8299865722656,MKT,FILLED,355.8299865722656,2020-11-09
363,2020-11-09,SELL,100,IVV,359.38828643798826,LMT,FILLED,359.38828643798826,2020-11-13
364,2020-11-10,BUY,100,IVV,355.3699951171875,MKT,FILLED,355.3699951171875,2020-11-10
365,2020-11-10,SELL,100,IVV,358.9236950683594,LMT,FILLED,358.9236950683594,2020-11-13
366,2020-11-11,BUY,100,IVV,357.92999267578125,MKT,FILLED,357.92999267578125,2020-11-11
367,2020-11-11,SELL,100,IVV,361.50929260253906,LMT,FILLED,361.50929260253906,2020-11-16
368,2020-11-12,BUY,100,IVV,354.5199890136719,MKT,FILLED,354.5199890136719,2020-11-12
369,2020-11-12,SELL,100,IVV,358.0651889038086,LMT,FILLED,358.0651889038086,2020-11-13
370,2020-11-13,BUY,100,IVV,359.3399963378906,MKT,FILLED,359.3399963378906,2020-11-13
371,2020-11-13,SELL,100,IVV,362.9333963012695,LMT,FILLED,362.9333963012695,2020-11-16
372,2020-11-16,BUY,100,IVV,363.7999877929688,MKT,FILLED,363.7999877929688,2020-11-16
373,2020-11-16,SELL,100,IVV,367.4379876708985,LMT,FILLED,364.510009765625,2020-11-24
374,2020-11-17,BUY,100,IVV,361.95001220703125,MKT,FILLED,361.95001220703125,2020-11-17
375,2020-11-17,SELL,100,IVV,365.56951232910154,LMT,FILLED,363.989990234375,2020-11-25
376,2020-11-18,BUY,100,IVV,357.5899963378906,MKT,FILLED,357.5899963378906,2020-11-18
377,2020-11-18,SELL,100,IVV,361.1658963012695,LMT,FILLED,361.1658963012695,2020-11-24
378,2020-11-19,BUY,100,IVV,359.0400085449219,MKT,FILLED,359.0400085449219,2020-11-19
379,2020-11-19,SELL,100,IVV,362.6304086303711,LMT,FILLED,362.6304086303711,2020-11-24
380,2020-11-20,BUY,100,IVV,356.6300048828125,MKT,FILLED,356.6300048828125,2020-11-20
381,2020-11-20,SELL,100,IVV,360.1963049316406,LMT,FILLED,367.3200073242188,2020-12-01
382,2020-11-23,BUY,100,IVV,358.7699890136719,MKT,FILLED,358.7699890136719,2020-11-23
383,2020-11-23,SELL,100,IVV,362.3576889038086,LMT,FILLED,362.3576889038086,2020-11-24
384,2020-11-24,BUY,100,IVV,364.510009765625,MKT,FILLED,364.510009765625,2020-11-24
385,2020-11-24,SELL,100,IVV,368.15510986328127,LMT,FILLED,368.15510986328127,2020-12-01
386,2020-11-25,BUY,100,IVV,363.989990234375,MKT,FILLED,363.989990234375,2020-11-25
387,2020-11-25,SELL,100,IVV,367.62989013671876,LMT,FILLED,367.62989013671876,2020-12-01
388,2020-11-27,BUY,100,IVV,364.9800109863281,MKT,FILLED,364.9800109863281,2020-11-27
389,2020-11-27,SELL,100,IVV,368.6298110961914,LMT,FILLED,368.6298110961914,2020-12-01
390,2020-11-30,BUY,100,IVV,363.3200073242188,MKT,FILLED,363.3200073242188,2020-11-30
391,2020-11-30,SELL,100,IVV,366.953207397461,LMT,FILLED,366.953207397461,2020-12-01
392,2020-12-01,BUY,100,IVV,367.3200073242188,MKT,FILLED,367.3200073242188,2020-12-01
393,2020-12-01,SELL,100,IVV,370.993207397461,LMT,FILLED,370.993207397461,2020-12-04
394,2020-12-02,BUY,100,IVV,368.1000061035156,MKT,FILLED,368.1000061035156,2020-12-02
395,2020-12-02,SELL,100,IVV,371.7810061645508,LMT,FILLED,371.7810061645508,2020-12-08
396,2020-12-03,BUY,100,IVV,368.0299987792969,MKT,FILLED,368.0299987792969,2020-12-03
397,2020-12-03,SELL,100,IVV,371.71029876708985,LMT,FILLED,371.71029876708985,2020-12-08
398,2020-12-04,BUY,100,IVV,371.1900024414063,MKT,FILLED,371.1900024414063,2020-12-04
399,2020-12-04,SELL,100,IVV,374.9019024658204,LMT,FILLED,364.3500061035156,2020-12-14
400,2020-12-07,BUY,100,IVV,370.5,MKT,FILLED,370.5,2020-12-07
401,2020-12-07,SELL,100,IVV,374.205,LMT,FILLED,369.30999755859375,2020-12-15
402,2020-12-08,BUY,100,IVV,371.5299987792969,MKT,FILLED,371.5299987792969,2020-12-08
403,2020-12-08,SELL,100,IVV,375.2452987670898,LMT,FILLED,369.8999938964844,2020-12-16
404,2020-12-09,BUY,100,IVV,368.2799987792969,MKT,FILLED,368.2799987792969,2020-12-09
405,2020-12-09,SELL,100,IVV,371.96279876708985,LMT,FILLED,371.9599914550781,2020-12-17
406,2020-12-10,BUY,100,IVV,368.0799865722656,MKT,FILLED,368.0799865722656,2020-12-10
407,2020-12-10,SELL,100,IVV,371.76078643798826,LMT,FILLED,371.76078643798826,2020-12-17
408,2020-12-11,BUY,100,IVV,367.6199951171875,MKT,FILLED,367.6199951171875,2020-12-11
409,2020-12-11,SELL,100,IVV,371.2961950683594,LMT,FILLED,371.2961950683594,2020-12-17
410,2020-12-14,BUY,100,IVV,364.3500061035156,MKT,FILLED,364.3500061035156,2020-12-14
411,2020-12-14,SELL,100,IVV,367.9935061645508,LMT,FILLED,367.9935061645508,2020-12-15
412,2020-12-15,BUY,100,IVV,369.30999755859375,MKT,FILLED,369.30999755859375,2020-12-15
413,2020-12-15,SELL,100,IVV,373.0030975341797,LMT,FILLED,368.8800048828125,2020-12-23
414,2020-12-16,BUY,100,IVV,369.8999938964844,MKT,FILLED,369.8999938964844,2020-12-16
415,2020-12-16,SELL,100,IVV,373.5989938354492,LMT,FILLED,370.30999755859375,2020-12-24
416,2020-12-17,BUY,100,IVV,371.9599914550781,MKT,FILLED,371.9599914550781,2020-12-17
417,2020-12-17,SELL,100,IVV,375.6795913696289,LMT,FILLED,373.5299987792969,2020-12-28
418,2020-12-18,BUY,100,IVV,370.489990234375,MKT,FILLED,370.489990234375,2020-12-18
419,2020-12-18,SELL,100,IVV,374.19489013671875,LMT,FILLED,372.80999755859375,2020-12-29
420,2020-12-21,BUY,100,IVV,369.2699890136719,MKT,FILLED,369.2699890136719,2020-12-21
421,2020-12-21,SELL,100,IVV,372.9626889038086,LMT,FILLED,372.9626889038086,2020-12-28
422,2020-12-22,BUY,100,IVV,368.55999755859375,MKT,FILLED,368.55999755859375,2020-12-22
423,2020-12-22,SELL,100,IVV,372.2455975341797,LMT,FILLED,372.2455975341797,2020-12-29
424,2020-12-23,BUY,100,IVV,368.8800048828125,MKT,FILLED,368.8800048828125,2020-12-23
425,2020-12-23,SELL,100,IVV,372.5688049316406,LMT,FILLED,372.5688049316406,2020-12-28
426,2020-12-24,BUY,100,IVV,370.30999755859375,MKT,FILLED,370.30999755859375,2020-12-24
427,2020-12-24,SELL,100,IVV,374.0130975341797,LMT,FILLED,374.0130975341797,2020-12-29
428,2020-12-28,BUY,100,IVV,373.5299987792969,MKT,FILLED,373.5299987792969,2020-12-28
429,2020-12-28,SELL,100,IVV,377.26529876708986,LMT,FILLED,374.9200134277344,2021-01-06
430,2020-12-29,BUY,100,IVV,372.80999755859375,MKT,FILLED,372.80999755859375,2020-12-29
431,2020-12-29,SELL,100,IVV,376.5380975341797,LMT,FILLED,376.5380975341797,2021-01-04
432,2020-12-30,BUY,100,IVV,373.2999877929688,MKT,FILLED,373.2999877929688,2020-12-30
433,2020-12-30,SELL,100,IVV,377.0329876708985,LMT,FILLED,377.0329876708985,2021-01-06
434,2020-12-31,BUY,100,IVV,375.3900146484375,MKT,FILLED,375.3900146484375,2020-12-31
435,2020-12-31,SELL,100,IVV,379.1439147949219,LMT,FILLED,379.1439147949219,2021-01-07
436,2021-01-04,BUY,100,IVV,370.2200012207031,MKT,FILLED,370.2200012207031,2021-01-04
437,2021-01-04,SELL,100,IVV,373.92220123291014,LMT,FILLED,373.92220123291014,2021-01-06
438,2021-01-05,BUY,100,IVV,372.6700134277344,MKT,FILLED,372.6700134277344,2021-01-05
439,2021-01-05,SELL,100,IVV,376.3967135620117,LMT,FILLED,376.3967135620117,2021-01-06
440,2021-01-06,BUY,100,IVV,374.9200134277344,MKT,FILLED,374.9200134277344,2021-01-06
441,2021-01-06,SELL,100,IVV,378.66921356201175,LMT,FILLED,378.66921356201175,2021-01-07
442,2021-01-07,BUY,100,IVV,380.4700012207031,MKT,FILLED,380.4700012207031,2021-01-07
443,2021-01-07,SELL,100,IVV,384.27470123291016,LMT,FILLED,377.1000061035156,2021-01-15
444,2021-01-08,BUY,100,IVV,382.6400146484375,MKT,FILLED,382.6400146484375,2021-01-08
445,2021-01-08,SELL,100,IVV,386.4664147949219,LMT,FILLED,380.0499877929688,2021-01-19
446,2021-01-11,BUY,100,IVV,380.1400146484375,MKT,FILLED,380.1400146484375,2021-01-11
447,2021-01-11,SELL,100,IVV,383.94141479492185,LMT,FILLED,385.2799987792969,2021-01-20
448,2021-01-12,BUY,100,IVV,380.20001220703125,MKT,FILLED,380.20001220703125,2021-01-12
449,2021-01-12,SELL,100,IVV,384.00201232910155,LMT,FILLED,384.00201232910155,2021-01-20
450,2021-01-13,BUY,100,IVV,381.1600036621094,MKT,FILLED,381.1600036621094,2021-01-13
451,2021-01-13,SELL,100,IVV,384.97160369873046,LMT,FILLED,384.97160369873046,2021-01-20
452,2021-01-14,BUY,100,IVV,379.8399963378906,MKT,FILLED,379.8399963378906,2021-01-14
453,2021-01-14,SELL,100,IVV,383.63839630126955,LMT,FILLED,383.63839630126955,2021-01-20
454,2021-01-15,BUY,100,IVV,377.1000061035156,MKT,FILLED,377.1000061035156,2021-01-15
455,2021-01-15,SELL,100,IVV,380.8710061645508,LMT,OPEN,,
456,2021-01-19,BUY,100,IVV,380.0499877929688,MKT,FILLED,380.0499877929688,2021-01-19
457,2021-01-19,SELL,100,IVV,383.8504876708985,LMT,FILLED,383.8504876708985,2021-01-20
458,2021-01-20,BUY,100,IVV,385.2799987792969,MKT,FILLED,385.2799987792969,2021-01-20
459,2021-01-20,SELL,100,IVV,389.13279876708987,LMT,OPEN,,
460,2021-01-21,BUY,100,IVV,385.6199951171875,MKT,FILLED,385.6199951171875,2021-01-21
461,2021-01-21,SELL,100,IVV,389.4761950683594,LMT,OPEN,,
